SessionID,UserID,Date,Start Time,End Time,Duration,Platform,DeviceType,Channel,Rating,Product Type,Detailed Product Type,Interaction Type
1938,91,2023-09-20,2023-09-20 16:30:00,2023-09-20 18:37:00,127.0,Mobile App,Laptop,Paid Advertisement,3,Music,RnB,View
1939,294,2023-09-20,2023-09-20 16:21:00,2023-09-20 18:46:00,145.0,Website,Laptop,Organic Search,3,Movies,Drama,Click
1940,433,2023-09-20,2023-09-20 08:49:00,2023-09-20 10:07:00,78.0,Mobile App,Mobile,Paid Advertisement,3,Music,Pop,View
1941,359,2023-09-20,2023-09-20 05:33:00,2023-09-20 06:28:00,55.0,Mobile App,Mobile,Social Media,3,Movies,Drama,Click
1942,280,2023-09-20,2023-09-20 11:14:00,2023-09-20 13:40:00,146.0,Website,Mobile,Paid Advertisement,4,Podcasts,Lifestyle,Search
1943,309,2023-09-20,2023-09-20 16:21:00,2023-09-20 18:08:00,107.0,Mobile App,Mobile,Social Media,2,Music,Hip Hop,Search
1944,271,2023-09-20,2023-09-20 06:33:00,2023-09-20 10:23:00,230.0,Mobile App,Mobile,Paid Advertisement,4,TV Shows,Drama,View
1945,288,2023-09-20,2023-09-20 07:37:00,2023-09-20 10:29:00,172.0,Mobile App,Laptop,Paid Advertisement,5,Music,Hip Hop,Share & Save
1946,202,2023-09-20,2023-09-20 17:27:00,2023-09-20 20:50:00,203.0,Mobile App,Laptop,Paid Advertisement,4,Movies,Animation,Scroll
1947,383,2023-09-20,2023-09-20 13:49:00,2023-09-20 14:05:00,16.0,Smart TV,Mobile,Paid Advertisement,1,Music,Hip Hop,View
1948,463,2023-09-20,2023-09-20 16:47:00,2023-09-20 19:52:00,185.0,Mobile App,Mobile,Social Media,4,TV Shows,Comedy,Scroll
1949,341,2023-09-20,2023-09-20 03:06:00,2023-09-20 06:50:00,224.0,Mobile App,Mobile,Paid Advertisement,2,TV Shows,Action,Click
1950,125,2023-09-20,2023-09-20 18:43:00,2023-09-20 21:26:00,163.0,Website,Tablet,Organic Search,3,Music,Pop,View
1951,20,2023-09-20,2023-09-20 05:27:00,2023-09-20 08:56:00,209.0,Mobile App,Laptop,Paid Advertisement,5,Movies,Drama,Scroll
1952,445,2023-09-20,2023-09-20 01:42:00,2023-09-20 04:33:00,171.0,Website,Mobile,Organic Search,4,TV Shows,Action,Scroll
1953,240,2023-09-20,2023-09-20 18:31:00,2023-09-20 21:00:00,149.0,Mobile App,Mobile,Paid Advertisement,2,Games,Reality,Scroll
1954,312,2023-09-20,2023-09-20 04:19:00,2023-09-20 07:08:00,169.0,Website,Mobile,Paid Advertisement,5,Movies,Comedy,Click
1955,267,2023-09-20,2023-09-20 10:16:00,2023-09-20 12:20:00,124.0,Website,Tablet,Paid Advertisement,5,Music,Hip Hop,Click
1956,155,2023-09-20,2023-09-20 10:11:00,2023-09-20 12:23:00,132.0,Website,Laptop,Social Media,5,Movies,Drama,Click
1957,81,2023-09-20,2023-09-20 09:51:00,2023-09-20 10:09:00,18.0,Mobile App,Mobile,Social Media,4,Movies,Comedy,View
1958,153,2023-09-20,2023-09-20 05:56:00,2023-09-20 09:08:00,192.0,Smart TV,Mobile,Organic Search,3,Movies,Documentary,View
1959,218,2023-09-20,2023-09-20 08:00:00,2023-09-20 09:16:00,76.0,Website,Mobile,Paid Advertisement,4,Games,Action,Scroll
1960,290,2023-09-20,2023-09-20 04:38:00,2023-09-20 07:38:00,180.0,Mobile App,Mobile,Paid Advertisement,4,Games,Reality,View
1961,336,2023-09-20,2023-09-20 17:21:00,2023-09-20 17:43:00,22.0,Mobile App,Mobile,Paid Advertisement,5,Movies,Animation,Scroll
1962,23,2023-09-20,2023-09-20 17:50:00,2023-09-20 18:13:00,23.0,Mobile App,Mobile,Paid Advertisement,4,Movies,Animation,Scroll
1963,401,2023-09-20,2023-09-20 03:01:00,2023-09-20 06:55:00,234.0,Website,Tablet,Paid Advertisement,1,Music,Pop,View
1964,272,2023-09-20,2023-09-20 05:03:00,2023-09-20 07:13:00,130.0,Mobile App,Laptop,Organic Search,1,Music,Hip Hop,Scroll
1965,434,2023-09-20,2023-09-20 05:57:00,2023-09-20 07:55:00,118.0,Mobile App,Mobile,Paid Advertisement,5,Games,Action,Scroll
1966,340,2023-09-20,2023-09-20 14:18:00,2023-09-20 17:40:00,202.0,Mobile App,Mobile,Social Media,4,Podcasts,News and Politics,View
1967,90,2023-09-20,2023-09-20 23:10:00,2023-09-21 01:47:00,157.0,Mobile App,Laptop,Paid Advertisement,4,Movies,Drama,View
1968,268,2023-09-20,2023-09-20 13:02:00,2023-09-20 13:37:00,35.0,Smart TV,Laptop,Social Media,5,Music,RnB,Click
1969,78,2023-09-20,2023-09-20 07:23:00,2023-09-20 08:17:00,54.0,Mobile App,Mobile,Paid Advertisement,5,TV Shows,Comedy,Scroll
1970,9,2023-09-20,2023-09-20 20:55:00,2023-09-21 00:35:00,220.0,Mobile App,Laptop,Paid Advertisement,4,Podcasts,Game Show,Scroll
1971,171,2023-09-20,2023-09-20 14:03:00,2023-09-20 15:56:00,113.0,Website,Mobile,Paid Advertisement,4,Music,Rock,Click
1972,139,2023-09-20,2023-09-20 01:26:00,2023-09-20 03:27:00,121.0,Mobile App,Mobile,Paid Advertisement,5,Movies,Comedy,Click
1973,225,2023-09-20,2023-09-20 07:02:00,2023-09-20 07:44:00,42.0,Mobile App,Laptop,Organic Search,3,Movies,Action,View
1974,131,2023-09-20,2023-09-20 06:58:00,2023-09-20 08:21:00,83.0,Website,Laptop,Paid Advertisement,1,Podcasts,Comedy,Scroll
1975,344,2023-09-20,2023-09-20 14:40:00,2023-09-20 15:16:00,36.0,Mobile App,Mobile,Paid Advertisement,4,Podcasts,Comedy,View
1976,20,2023-09-20,2023-09-20 07:02:00,2023-09-20 08:39:00,97.0,Website,Mobile,Organic Search,1,Music,Pop,View
1977,461,2023-09-20,2023-09-20 11:29:00,2023-09-20 14:59:00,210.0,Mobile App,Mobile,Paid Advertisement,4,Movies,Action,Click
1978,109,2023-09-20,2023-09-20 22:49:00,2023-09-21 01:13:00,144.0,Smart TV,Mobile,Paid Advertisement,3,Music,Rock,View
1979,194,2023-09-20,2023-09-20 22:02:00,2023-09-20 22:45:00,43.0,Mobile App,Laptop,Paid Advertisement,5,Music,Hip Hop,Scroll
1980,393,2023-09-20,2023-09-20 05:00:00,2023-09-20 07:31:00,151.0,Website,Mobile,Social Media,1,TV Shows,Animation,Scroll
1981,498,2023-09-20,2023-09-20 22:42:00,2023-09-21 01:40:00,178.0,Mobile App,Mobile,Paid Advertisement,3,Music,Hip Hop,Scroll
1982,111,2023-09-20,2023-09-20 03:03:00,2023-09-20 05:45:00,162.0,Smart TV,Laptop,Paid Advertisement,5,TV Shows,Action,Share & Save
1983,147,2023-09-20,2023-09-20 12:24:00,2023-09-20 13:44:00,80.0,Website,Laptop,Social Media,4,Music,Pop,Scroll
1984,85,2023-09-20,2023-09-20 01:32:00,2023-09-20 03:51:00,139.0,Mobile App,Laptop,Paid Advertisement,2,Music,Pop,View
1985,452,2023-09-20,2023-09-20 06:01:00,2023-09-20 06:31:00,30.0,Website,Mobile,Social Media,3,Movies,Drama,View
1986,421,2023-09-20,2023-09-20 22:31:00,2023-09-21 00:30:00,119.0,Website,Laptop,Social Media,4,TV Shows,Action,Search
1987,421,2023-09-20,2023-09-20 16:19:00,2023-09-20 16:40:00,21.0,Mobile App,Laptop,Social Media,5,TV Shows,Comedy,Search
1988,119,2023-09-20,2023-09-20 11:32:00,2023-09-20 14:12:00,160.0,Mobile App,Tablet,Organic Search,5,Movies,Comedy,Search
1989,112,2023-09-20,2023-09-20 19:56:00,2023-09-20 22:32:00,156.0,Website,Mobile,Organic Search,1,Music,RnB,Scroll
1990,11,2023-09-20,2023-09-20 04:01:00,2023-09-20 05:47:00,106.0,Mobile App,Laptop,Paid Advertisement,5,TV Shows,Action,View
1991,499,2023-09-20,2023-09-20 03:45:00,2023-09-20 07:19:00,214.0,Mobile App,Laptop,Paid Advertisement,5,Games,Reality,Scroll
1992,99,2023-09-20,2023-09-20 19:03:00,2023-09-20 20:12:00,69.0,Website,Tablet,Paid Advertisement,2,TV Shows,Animation,Search
1993,288,2023-09-20,2023-09-20 03:57:00,2023-09-20 04:25:00,28.0,Mobile App,Laptop,Organic Search,1,TV Shows,Action,View
1994,53,2023-09-20,2023-09-20 01:29:00,2023-09-20 04:54:00,205.0,Mobile App,Mobile,Organic Search,1,Movies,Drama,Scroll
1995,24,2023-09-20,2023-09-20 03:53:00,2023-09-20 05:36:00,103.0,Smart TV,Mobile,Social Media,5,TV Shows,Action,Search
1996,189,2023-09-20,2023-09-20 18:39:00,2023-09-20 19:38:00,59.0,Mobile App,Mobile,Social Media,1,Music,Pop,Search
1997,478,2023-09-20,2023-09-20 12:28:00,2023-09-20 14:36:00,128.0,Website,Mobile,Organic Search,4,TV Shows,Action,Click
1998,482,2023-09-20,2023-09-20 16:21:00,2023-09-20 17:09:00,48.0,Mobile App,Laptop,Organic Search,4,Music,Rock,View
1999,356,2023-09-20,2023-09-20 13:00:00,2023-09-20 16:37:00,217.0,Website,Laptop,Social Media,4,TV Shows,Animation,View
2000,42,2023-09-21,2023-09-21 22:49:00,2023-09-22 00:58:00,129.0,Website,Laptop,Social Media,4,Movies,Documentary,Click
2001,321,2023-09-21,2023-09-21 16:20:00,2023-09-21 19:12:00,172.0,Mobile App,Mobile,Paid Advertisement,4,Music,Hip Hop,View
2002,207,2023-09-21,2023-09-21 18:11:00,2023-09-21 21:57:00,226.0,Website,Laptop,Social Media,3,TV Shows,Drama,Search
2003,30,2023-09-21,2023-09-21 20:46:00,2023-09-21 22:10:00,84.0,Smart TV,Laptop,Paid Advertisement,5,Music,Hip Hop,View
2004,359,2023-09-21,2023-09-21 13:49:00,2023-09-21 15:25:00,96.0,Website,Mobile,Organic Search,5,Games,Action,Scroll
2005,234,2023-09-21,2023-09-21 08:21:00,2023-09-21 10:50:00,149.0,Mobile App,Mobile,Social Media,5,Music,Hip Hop,Click
2006,14,2023-09-21,2023-09-21 03:56:00,2023-09-21 05:20:00,84.0,Mobile App,Mobile,Paid Advertisement,5,Music,Hip Hop,Click
2007,90,2023-09-21,2023-09-21 19:48:00,2023-09-21 23:39:00,231.0,Mobile App,Mobile,Organic Search,1,Podcasts,Game Show,Scroll
2008,76,2023-09-21,2023-09-21 13:49:00,2023-09-21 16:42:00,173.0,Mobile App,Mobile,Social Media,5,Games,Action,View
2009,2,2023-09-21,2023-09-21 07:47:00,2023-09-21 09:53:00,126.0,Smart TV,Mobile,Social Media,4,TV Shows,Action,Search
2010,277,2023-09-21,2023-09-21 19:20:00,2023-09-21 20:44:00,84.0,Mobile App,Mobile,Social Media,2,Movies,Action,Share & Save
2011,49,2023-09-21,2023-09-21 08:40:00,2023-09-21 11:18:00,158.0,Mobile App,Mobile,Organic Search,5,Music,Rock,Search
2012,500,2023-09-21,2023-09-21 10:27:00,2023-09-21 10:57:00,30.0,Smart TV,Mobile,Paid Advertisement,5,Movies,Documentary,Click
2013,475,2023-09-21,2023-09-21 22:38:00,2023-09-22 01:42:00,184.0,Mobile App,Mobile,Paid Advertisement,2,Movies,Animation,Scroll
2014,162,2023-09-21,2023-09-21 20:57:00,2023-09-21 22:09:00,72.0,Smart TV,Mobile,Paid Advertisement,3,Movies,Comedy,Search
2015,112,2023-09-21,2023-09-21 10:33:00,2023-09-21 11:18:00,45.0,Mobile App,Mobile,Organic Search,3,Music,Hip Hop,View
2016,443,2023-09-21,2023-09-21 12:27:00,2023-09-21 13:49:00,82.0,Mobile App,Tablet,Social Media,3,Music,Hip Hop,Click
2017,174,2023-09-21,2023-09-21 15:49:00,2023-09-21 16:02:00,13.0,Website,Laptop,Paid Advertisement,2,Music,Pop,View
2018,56,2023-09-21,2023-09-21 06:50:00,2023-09-21 07:20:00,30.0,Mobile App,Laptop,Organic Search,1,Music,Hip Hop,View
2019,263,2023-09-21,2023-09-21 19:37:00,2023-09-21 23:22:00,225.0,Mobile App,Mobile,Social Media,5,Podcasts,News and Politics,Search
2020,308,2023-09-21,2023-09-21 22:52:00,2023-09-22 02:41:00,229.0,Website,Laptop,Paid Advertisement,4,Movies,Drama,Scroll
2021,275,2023-09-21,2023-09-21 21:58:00,2023-09-21 22:08:00,10.0,Website,Laptop,Paid Advertisement,3,Movies,Drama,Click
2022,276,2023-09-21,2023-09-21 00:35:00,2023-09-21 01:07:00,32.0,Mobile App,Mobile,Organic Search,5,Music,Hip Hop,Share & Save
2023,447,2023-09-21,2023-09-21 01:25:00,2023-09-21 02:56:00,91.0,Smart TV,Tablet,Paid Advertisement,2,Movies,Drama,Click
2024,297,2023-09-21,2023-09-21 15:13:00,2023-09-21 18:14:00,181.0,Mobile App,Mobile,Paid Advertisement,1,Music,Pop,Scroll
2025,266,2023-09-21,2023-09-21 17:02:00,2023-09-21 18:56:00,114.0,Website,Mobile,Organic Search,4,Games,Action,Scroll
2026,452,2023-09-21,2023-09-21 04:06:00,2023-09-21 07:10:00,184.0,Website,Laptop,Paid Advertisement,3,Music,Pop,View
2027,381,2023-09-21,2023-09-21 13:05:00,2023-09-21 16:38:00,213.0,Mobile App,Mobile,Organic Search,4,TV Shows,Action,Scroll
2028,415,2023-09-21,2023-09-21 02:29:00,2023-09-21 06:14:00,225.0,Mobile App,Mobile,Social Media,4,Games,Action,Scroll
2029,130,2023-09-21,2023-09-21 07:51:00,2023-09-21 10:42:00,171.0,Mobile App,Mobile,Paid Advertisement,5,Music,RnB,Search
2030,395,2023-09-21,2023-09-21 06:33:00,2023-09-21 08:59:00,146.0,Website,Mobile,Social Media,1,Movies,Action,Scroll
2031,186,2023-09-21,2023-09-21 04:45:00,2023-09-21 06:01:00,76.0,Mobile App,Tablet,Paid Advertisement,1,Movies,Animation,Scroll
2032,209,2023-09-21,2023-09-21 17:00:00,2023-09-21 18:40:00,100.0,Mobile App,Tablet,Social Media,5,Music,Pop,Click
2033,441,2023-09-21,2023-09-21 12:07:00,2023-09-21 13:01:00,54.0,Mobile App,Mobile,Social Media,4,TV Shows,Drama,Search
2034,142,2023-09-21,2023-09-21 22:41:00,2023-09-22 00:46:00,125.0,Mobile App,Mobile,Paid Advertisement,5,Movies,Animation,View
2035,286,2023-09-21,2023-09-21 20:49:00,2023-09-21 23:42:00,173.0,Website,Laptop,Paid Advertisement,3,Music,RnB,View
2036,228,2023-09-21,2023-09-21 10:45:00,2023-09-21 10:51:00,6.0,Website,Mobile,Paid Advertisement,4,Movies,Drama,Click
2037,120,2023-09-21,2023-09-21 07:43:00,2023-09-21 09:50:00,127.0,Smart TV,Laptop,Social Media,2,TV Shows,Animation,Click
2038,285,2023-09-21,2023-09-21 11:23:00,2023-09-21 13:29:00,126.0,Mobile App,Mobile,Organic Search,4,Movies,Action,View
2039,448,2023-09-21,2023-09-21 05:41:00,2023-09-21 09:20:00,219.0,Mobile App,Tablet,Social Media,1,TV Shows,Drama,Search
2040,168,2023-09-21,2023-09-21 23:25:00,2023-09-22 01:48:00,143.0,Mobile App,Tablet,Social Media,4,TV Shows,Action,Click
2041,40,2023-09-21,2023-09-21 16:43:00,2023-09-21 18:54:00,131.0,Mobile App,Mobile,Paid Advertisement,5,Music,Hip Hop,Click
2042,449,2023-09-21,2023-09-21 16:41:00,2023-09-21 17:34:00,53.0,Smart TV,Mobile,Organic Search,5,Music,Pop,View
2043,132,2023-09-21,2023-09-21 06:03:00,2023-09-21 09:01:00,178.0,Smart TV,Mobile,Paid Advertisement,1,TV Shows,Action,Scroll
2044,34,2023-09-21,2023-09-21 02:24:00,2023-09-21 06:14:00,230.0,Website,Laptop,Paid Advertisement,5,Music,RnB,View
2045,411,2023-09-21,2023-09-21 21:02:00,2023-09-21 21:52:00,50.0,Mobile App,Laptop,Paid Advertisement,1,Music,Rock,Click
2046,268,2023-09-21,2023-09-21 03:41:00,2023-09-21 06:27:00,166.0,Mobile App,Mobile,Paid Advertisement,3,Movies,Action,Scroll
2047,118,2023-09-21,2023-09-21 18:46:00,2023-09-21 19:47:00,61.0,Mobile App,Tablet,Paid Advertisement,3,TV Shows,Animation,View
2048,89,2023-09-21,2023-09-21 22:29:00,2023-09-21 22:34:00,5.0,Website,Mobile,Organic Search,5,TV Shows,Action,Click
2049,241,2023-09-21,2023-09-21 17:10:00,2023-09-21 20:48:00,218.0,Mobile App,Mobile,Paid Advertisement,4,Games,Reality,View
2050,306,2023-09-21,2023-09-21 00:33:00,2023-09-21 03:25:00,172.0,Website,Mobile,Paid Advertisement,3,TV Shows,Drama,Scroll
2051,224,2023-09-21,2023-09-21 08:55:00,2023-09-21 09:12:00,17.0,Mobile App,Laptop,Organic Search,4,TV Shows,Animation,View
2052,124,2023-09-21,2023-09-21 07:58:00,2023-09-21 09:46:00,108.0,Website,Laptop,Organic Search,2,Movies,Drama,Scroll
2053,468,2023-09-21,2023-09-21 17:13:00,2023-09-21 19:42:00,149.0,Mobile App,Mobile,Paid Advertisement,4,Music,RnB,Share & Save
2054,165,2023-09-21,2023-09-21 22:50:00,2023-09-21 23:05:00,15.0,Website,Mobile,Social Media,1,Music,Rock,Share & Save
2055,190,2023-09-21,2023-09-21 11:11:00,2023-09-21 14:18:00,187.0,Mobile App,Laptop,Organic Search,1,TV Shows,Action,View
2056,86,2023-09-21,2023-09-21 07:13:00,2023-09-21 07:30:00,17.0,Mobile App,Laptop,Social Media,5,Music,Hip Hop,Click
2057,64,2023-09-21,2023-09-21 04:56:00,2023-09-21 08:54:00,238.0,Website,Mobile,Social Media,5,Music,Rock,Click
2058,434,2023-09-21,2023-09-21 16:43:00,2023-09-21 16:54:00,11.0,Smart TV,Laptop,Paid Advertisement,5,Music,Hip Hop,View
2059,97,2023-09-21,2023-09-21 08:57:00,2023-09-21 10:37:00,100.0,Mobile App,Mobile,Organic Search,2,Music,Hip Hop,View
2060,439,2023-09-21,2023-09-21 00:02:00,2023-09-21 01:02:00,60.0,Mobile App,Mobile,Paid Advertisement,5,TV Shows,Animation,Click
2061,116,2023-09-21,2023-09-21 13:49:00,2023-09-21 16:01:00,132.0,Mobile App,Mobile,Paid Advertisement,2,Music,Pop,Scroll
2062,187,2023-09-21,2023-09-21 22:11:00,2023-09-21 22:28:00,17.0,Website,Mobile,Paid Advertisement,2,Music,Rock,Share & Save
2063,451,2023-09-21,2023-09-21 00:34:00,2023-09-21 02:31:00,117.0,Website,Mobile,Paid Advertisement,3,TV Shows,Comedy,Search
2064,331,2023-09-21,2023-09-21 21:02:00,2023-09-22 00:15:00,193.0,Smart TV,Mobile,Social Media,4,Games,Action,View
2065,94,2023-09-21,2023-09-21 17:34:00,2023-09-21 19:44:00,130.0,Website,Mobile,Paid Advertisement,4,Movies,Animation,Search
2066,184,2023-09-21,2023-09-21 14:08:00,2023-09-21 17:43:00,215.0,Mobile App,Tablet,Social Media,4,Music,Hip Hop,View
2067,479,2023-09-21,2023-09-21 07:58:00,2023-09-21 09:18:00,80.0,Mobile App,Mobile,Social Media,4,Music,RnB,Scroll
2068,5,2023-09-21,2023-09-21 21:07:00,2023-09-21 23:44:00,157.0,Mobile App,Laptop,Social Media,3,Music,Pop,Search
2069,365,2023-09-21,2023-09-21 18:47:00,2023-09-21 22:06:00,199.0,Website,Mobile,Paid Advertisement,4,Games,Action,Click
2070,199,2023-09-21,2023-09-21 11:22:00,2023-09-21 14:57:00,215.0,Website,Mobile,Paid Advertisement,5,Movies,Animation,Scroll
2071,72,2023-09-21,2023-09-21 16:22:00,2023-09-21 17:47:00,85.0,Mobile App,Mobile,Paid Advertisement,4,Movies,Animation,View
2072,293,2023-09-21,2023-09-21 15:19:00,2023-09-21 15:46:00,27.0,Mobile App,Laptop,Social Media,5,Movies,Drama,Click
2073,496,2023-09-21,2023-09-21 13:55:00,2023-09-21 14:26:00,31.0,Mobile App,Mobile,Social Media,2,Music,RnB,View
2074,240,2023-09-21,2023-09-21 11:27:00,2023-09-21 12:42:00,75.0,Smart TV,Mobile,Social Media,4,Music,RnB,Click
2075,449,2023-09-21,2023-09-21 22:26:00,2023-09-21 23:05:00,39.0,Mobile App,Laptop,Social Media,4,Games,Action,Scroll
2076,481,2023-09-21,2023-09-21 03:08:00,2023-09-21 05:51:00,163.0,Mobile App,Tablet,Paid Advertisement,5,Games,Action,Search
2077,333,2023-09-21,2023-09-21 10:32:00,2023-09-21 12:42:00,130.0,Mobile App,Laptop,Paid Advertisement,2,Movies,Drama,View
2078,230,2023-09-21,2023-09-21 05:36:00,2023-09-21 06:23:00,47.0,Mobile App,Mobile,Paid Advertisement,3,Music,Pop,Scroll
2079,59,2023-09-21,2023-09-21 00:41:00,2023-09-21 01:11:00,30.0,Smart TV,Tablet,Paid Advertisement,4,TV Shows,Animation,Scroll
2080,238,2023-09-21,2023-09-21 20:26:00,2023-09-21 22:53:00,147.0,Smart TV,Mobile,Paid Advertisement,4,TV Shows,Drama,Share & Save
2081,31,2023-09-21,2023-09-21 17:37:00,2023-09-21 19:29:00,112.0,Mobile App,Laptop,Social Media,3,Music,Hip Hop,Scroll
2082,334,2023-09-21,2023-09-21 21:12:00,2023-09-22 01:05:00,233.0,Website,Mobile,Organic Search,4,Music,Hip Hop,View
2083,367,2023-09-21,2023-09-21 00:52:00,2023-09-21 01:37:00,45.0,Mobile App,Mobile,Paid Advertisement,3,Music,Hip Hop,View
2084,332,2023-09-21,2023-09-21 06:28:00,2023-09-21 08:20:00,112.0,Smart TV,Laptop,Paid Advertisement,5,TV Shows,Action,Click
2085,366,2023-09-21,2023-09-21 17:16:00,2023-09-21 20:34:00,198.0,Mobile App,Tablet,Paid Advertisement,5,Movies,Animation,Click
2086,222,2023-09-21,2023-09-21 09:55:00,2023-09-21 10:43:00,48.0,Website,Laptop,Organic Search,2,Music,Hip Hop,View
2087,52,2023-09-21,2023-09-21 02:47:00,2023-09-21 04:16:00,89.0,Website,Laptop,Paid Advertisement,2,Music,RnB,Click
2088,102,2023-09-21,2023-09-21 03:57:00,2023-09-21 06:44:00,167.0,Mobile App,Tablet,Social Media,4,Movies,Drama,View
2089,325,2023-09-21,2023-09-21 06:38:00,2023-09-21 09:34:00,176.0,Mobile App,Mobile,Paid Advertisement,4,Games,Action,Click
2090,346,2023-09-21,2023-09-21 22:58:00,2023-09-22 01:49:00,171.0,Website,Mobile,Paid Advertisement,3,Games,Action,Click
2091,483,2023-09-21,2023-09-21 17:31:00,2023-09-21 18:41:00,70.0,Mobile App,Mobile,Organic Search,3,Music,Rock,Click
2092,221,2023-09-21,2023-09-21 16:01:00,2023-09-21 17:58:00,117.0,Mobile App,Mobile,Paid Advertisement,2,Music,RnB,Scroll
2093,41,2023-09-21,2023-09-21 23:57:00,2023-09-22 02:26:00,149.0,Website,Mobile,Organic Search,3,Movies,Documentary,Click
2094,233,2023-09-21,2023-09-21 06:01:00,2023-09-21 09:12:00,191.0,Website,Laptop,Paid Advertisement,4,TV Shows,Drama,Click
2095,373,2023-09-21,2023-09-21 02:14:00,2023-09-21 06:04:00,230.0,Smart TV,Laptop,Paid Advertisement,4,TV Shows,Drama,View
2096,91,2023-09-21,2023-09-21 08:37:00,2023-09-21 10:24:00,107.0,Smart TV,Mobile,Organic Search,5,TV Shows,Drama,Click
2097,109,2023-09-21,2023-09-21 01:43:00,2023-09-21 02:49:00,66.0,Mobile App,Tablet,Paid Advertisement,4,Music,Hip Hop,Scroll
2098,168,2023-09-21,2023-09-21 04:49:00,2023-09-21 08:35:00,226.0,Website,Laptop,Paid Advertisement,3,Music,Pop,Click
2099,193,2023-09-21,2023-09-21 14:58:00,2023-09-21 15:41:00,43.0,Website,Tablet,Paid Advertisement,5,Music,Pop,View
2100,190,2023-09-22,2023-09-22 16:26:00,2023-09-22 18:38:00,132.0,Mobile App,Mobile,Social Media,5,Music,Pop,Scroll
2101,261,2023-09-22,2023-09-22 17:12:00,2023-09-22 18:54:00,102.0,Mobile App,Laptop,Social Media,4,Music,RnB,View
2102,133,2023-09-22,2023-09-22 16:54:00,2023-09-22 17:04:00,10.0,Website,Laptop,Social Media,3,TV Shows,Comedy,Click
2103,298,2023-09-22,2023-09-22 05:17:00,2023-09-22 07:32:00,135.0,Mobile App,Laptop,Paid Advertisement,4,Movies,Action,Click
2104,31,2023-09-22,2023-09-22 02:23:00,2023-09-22 03:29:00,66.0,Mobile App,Laptop,Social Media,4,TV Shows,Action,Scroll
2105,383,2023-09-22,2023-09-22 15:51:00,2023-09-22 18:31:00,160.0,Mobile App,Mobile,Paid Advertisement,1,Games,Action,View
2106,251,2023-09-22,2023-09-22 04:08:00,2023-09-22 07:42:00,214.0,Mobile App,Laptop,Paid Advertisement,4,TV Shows,Animation,Share & Save
2107,485,2023-09-22,2023-09-22 23:29:00,2023-09-23 00:16:00,47.0,Website,Mobile,Paid Advertisement,1,Music,Hip Hop,Click
2108,291,2023-09-22,2023-09-22 17:22:00,2023-09-22 19:16:00,114.0,Smart TV,Laptop,Paid Advertisement,1,Podcasts,Game Show,View
2109,470,2023-09-22,2023-09-22 18:03:00,2023-09-22 21:21:00,198.0,Mobile App,Mobile,Organic Search,3,Music,Pop,View
2110,336,2023-09-22,2023-09-22 11:22:00,2023-09-22 13:18:00,116.0,Mobile App,Laptop,Paid Advertisement,3,Movies,Drama,Click
2111,275,2023-09-22,2023-09-22 08:50:00,2023-09-22 11:31:00,161.0,Website,Mobile,Organic Search,4,Music,RnB,View
2112,345,2023-09-22,2023-09-22 02:47:00,2023-09-22 06:15:00,208.0,Website,Laptop,Organic Search,5,Music,Pop,Click
2113,423,2023-09-22,2023-09-22 02:44:00,2023-09-22 05:05:00,141.0,Mobile App,Mobile,Organic Search,4,Music,Pop,Scroll
2114,466,2023-09-22,2023-09-22 09:28:00,2023-09-22 12:48:00,200.0,Website,Mobile,Social Media,4,Movies,Action,Scroll
2115,280,2023-09-22,2023-09-22 08:53:00,2023-09-22 12:07:00,194.0,Website,Mobile,Paid Advertisement,1,Podcasts,Comedy,Scroll
2116,4,2023-09-22,2023-09-22 19:03:00,2023-09-22 20:34:00,91.0,Website,Laptop,Organic Search,4,Music,Hip Hop,Click
2117,75,2023-09-22,2023-09-22 10:09:00,2023-09-22 12:23:00,134.0,Mobile App,Tablet,Paid Advertisement,1,Movies,Animation,Search
